
4425;72
867;635
77;647
4327;955
4679;719
4779;176
185;782
3602;640
1748;876
2823;135
1908;931
3085;860
214;817
4344;412
252;669
885;516
2701;952
3992;511
2029;11
4284;54
3296;979
353;338
1460;191
3253;210
4251;263
1497;280
4568;306
3240;37
3963;357
249;31
1684;887
713;144
4328;658
3251;579
4844;442
36;722
4220;461
4836;956
4496;710
4233;544
2148;302
4616;657
696;592
575;705
1809;149
2218;52
2241;275
1824;898
492;212
2581;908
1406;881
3665;296
3621;309
1102;110
1733;60
1072;714
422;347
656;583
3810;709
543;200
766;910
1294;889
3515;348
4533;472
842;745
2385;472
3281;155
2146;977
539;371
1293;353
3127;608
2801;493
3099;552
3777;121
3045;309
2672;249
1633;753
3361;594
763;866
335;288
3524;45
1148;793
1338;190
4653;528
3196;397
2643;827
2905;259
2618;199
746;748
2836;988
4193;66
3584;247
2422;368
1065;730
2356;851
4506;990
4453;528
1537;881
150;542
228;79
2087;280
1265;208
3968;908
4700;572
2357;919
1008;476
2619;487
3134;434
3872;503
1975;127
3175;933
4187;652
2359;625
965;238
4286;674
3035;500
1184;335
4457;181
2031;927
3122;260
3672;913
1100;878
2126;168
1262;494
2109;469
3268;884
4173;675
22;134
2661;300
4398;598
255;240
4639;776
3996;617
1287;674
3058;805
79;601
108;706
1067;230
1715;885
2823;519
3632;922
3925;329
1523;604
3039;420
4483;75
2914;440
4571;197
2631;882
107;867
1001;494
1524;663
4818;296
1795;73
4027;75
3167;302
1413;589
238;496
2450;943
1087;865
1418;715
4363;675
969;610
3379;54
3530;672
1576;456
4634;638
4652;552
147;763
1963;689
4793;688
2738;449
1779;72
1078;571
2099;980
3049;804
3506;635
4494;228
3806;719
2063;973
369;451
4966;740
2463;720
1713;598
2337;590
3795;571
3153;528
3723;86
3909;845
3556;797
1533;907
954;179
3221;716
3407;643
1604;444
4853;38
1116;149
4785;25
4447;949
104;484
2420;807
1158;758
347;365
1905;219
1673;934
2047;580
746;317
1535;5
2748;802
2624;573
1397;246
3681;831
3714;981
315;463
2895;330
4408;442
2547;822
3558;649
1874;917
2883;863
2058;115
4337;382
4670;449
4114;294
2156;940
270;994
2173;22
556;51
398;809
3871;703
4250;490
688;156
4103;192
1634;349
1867;355
463;307
720;183
3020;378
3970;279
2211;235
4293;604
624;218
1002;642
2312;46
3686;763
929;607
2999;51
1346;64
2782;467
4980;989
3225;508
1679;967
4121;914
4972;278
862;742
1330;232
796;255
1098;676
4071;33
4073;401
2135;502
3068;125
1130;330
2500;188
554;692
3942;920
2455;458
428;889
4749;102
3969;678
4543;373
4691;653
4142;349
1035;738
4895;873
1617;979
2280;878
84;744
3160;826
4859;739
3358;961
1501;778
1990;81
638;200
2006;152
2580;65
3963;897
2233;748
3195;713
2073;479
3697;454
324;962
4469;613
1417;428
3731;332
4813;976
2062;497
346;288
271;415
3222;589
858;403
2582;575
4404;747
2775;431
2035;233
1778;721
2472;816
4135;293
2570;858
272;508
3348;611
2466;185
2736;407
1409;704
3352;412
3698;681
4004;932
3412;491
2752;979
752;737
1728;44
3555;670
835;281
4862;938
4481;577
2603;211
1940;242
1204;462
2430;551
852;718
4594;163
3862;59
3430;570
4150;791
1576;640
1014;843
2819;758
974;61
1870;114
42;634
1149;661
1087;72
2703;446
2540;472
401;665
1955;742
3027;708
466;215
1432;913
3558;804
4435;284
3944;546
1263;385
220;908
3817;351
598;248
4677;573
1297;228
2079;448
1940;619
1491;337
2162;569
3382;305
16;330
625;550
4940;372
3552;704
841;310
4574;370
2793;462
426;545
3499;244
1006;971
1129;808
2944;22
4361;147
92;252
3950;127
35;839
1670;326
2809;212
4381;843
3652;698
3546;651
4647;156
173;930
4904;90
3494;165
2074;185
4159;212
2487;360
4871;137
4428;57
1873;460
2289;870
1701;901
1526;240
2434;13
2606;93
2585;191
4153;742
169;689
4629;520
3259;734
136;87
3391;847
3047;950
3492;50
2946;881
4954;70
3690;174
1192;835
3308;968
4722;86
4474;281
110;373
1737;738
1151;591
1798;145
3937;396
1040;886
751;88
4171;972
2681;83
4356;34
1525;768
1281;352
2953;510
2653;762
1439;862
1801;681
4835;672
2562;88
4992;119
2030;117
2764;255
4701;670
3535;132
1939;418
793;211
2838;251
247;609
1373;444
2788;437
1285;701
149;69
3327;280
4348;258
4528;513
303;656
2417;413
4573;325
2243;563
2180;990
1602;860
2710;859
3608;828
1740;46
1886;976
629;958
4553;703
1645;837
4858;839
3659;689
4433;435
2899;985
2911;202
600;688
2600;536
4775;475
2207;975
3304;652
3809;59
2349;93
4275;521
4867;193
3733;508
1462;787
73;76
645;995
1995;324
1505;35
3712;911
2389;689
426;29
1352;157
1218;966
4718;448
1993;289
579;134
3894;933
4659;147
3900;871
512;285
4823;495
452;682
1931;1
1060;39
3649;119
4340;101
3897;573
4014;362
4343;888
1663;848
2493;404
2818;323
4804;714
231;663
3431;442
2890;839
890;386
3148;337
4288;171
709;559
3911;619
1508;741
1242;252
532;967
252;996
4908;610
3814;553
1115;161
1841;967
1771;644
3571;220
469;356
1199;217
1889;350
4715;62
3396;307
4245;971
2850;970
2944;268
2495;465
2197;595
706;418
1117;609
1868;347
2935;310
4726;270
4312;528
3628;769
927;187
3979;830
2391;297
3044;68
1600;397
4474;388
4851;366
172;32
2077;40
2986;739
779;603
2992;968
4260;55
2552;140
1632;17
2625;452
2660;44
4772;458
1323;771
1011;414
2787;647
434;163
2484;922
225;640
4800;586
3220;90
1766;796
4165;448
2742;941
2270;235
4105;587
1128;861
2900;196
1062;565
2800;612
3052;795
4978;261
4736;881
3869;664
480;257
3364;506
2175;309
2724;803
1786;570
4208;374
4500;815
4890;563
265;294
933;418
2565;203
3561;596
276;644
1861;539
1499;447
773;914
85;335
1699;453
3338;257
2616;110
2634;964
2541;328
3943;71
4650;427
283;335
4826;854
1277;596
3924;736
29;916
4819;130
3700;528
3;374
4335;63
3572;629
4379;885
15;910
8;256
3517;295
2122;577
2448;512
4003;562
3329;845
1884;921
1534;454
593;613
2906;727
3415;392
1306;855
2745;706
2297;736
3211;259
1252;184
2447;657
845;39
3423;862
4223;686
3688;713
926;715
2517;960
106;658
130;992
3360;715
2091;254
4505;616
1165;873
25;642
4168;559
940;553
3837;732
2798;122
5;697
3117;976
4629;264
3607;805
2850;172
3797;253
949;603
3302;558
2514;67
2891;659
236;120
1585;694
4508;572
1675;982
4621;722
464;857
3357;391
4762;913
1126;558
4033;683
1963;901
4585;831
1559;311
1544;140
4195;804
3599;770
4672;792
2841;123
1045;265
2864;848
560;11
388;560
4624;747
1144;634
3960;164
3740;270
1043;478
1426;409
3465;542
782;609
4669;804
2942;527
4559;664
3752;156
4387;641
2591;336
2330;584
2468;585
4895;560
408;315
273;956
2220;907
1518;114
239;887
2728;605
2894;30
3521;382
2678;496
75;554
233;361
2969;719
68;317
4310;407
795;57
135;783
1368;996
2045;3
457;583
3401;748
3403;994
1104;742
2373;895
1171;237
3072;337
3066;910
3418;694
2309;530
1437;446
905;30
514;349
1814;296
4210;817
4029;79
3078;524
3458;21
3229;295
1233;126
1853;947
2539;870
3806;900
4689;688
906;980
2444;119
3847;933
3998;548
1180;566
801;274
682;793
2155;95
1395;649
4178;546
4980;431
3157;892
2390;466
423;151
3622;953
4969;496
59;545
3362;507
570;326
3596;509
4194;19
30;226
1637;128
115;755
432;326
4902;643
3158;508
3354;966
947;234
30;193
100;499
1519;465
1100;780
4676;219
1171;185
1457;521
4160;754
1704;12
3624;300
3146;16
4036;880
2861;77
3071;320
1160;187
2549;278
256;267
4609;125
2335;664
918;480
2680;566
4690;729
3752;822
4921;948
2368;828
1216;257
4845;790
1074;281
4546;694
1135;610
336;666
3121;803
4792;867
4547;521
1843;562
767;549
4224;467
2939;3
21;890
981;854
2677;493
3853;956
4490;411
783;403
2332;659
4047;734
3093;77
2343;816
3276;652
3151;409
2098;924
875;738
655;289
4763;580
4449;281
4847;178
1899;354
295;438
1908;121
2472;563
2202;139
1504;676
1497;712
2816;869
3186;429
553;877
1222;933
3128;192
2749;40
2717;391
3894;721
869;632
750;235
1312;309
4745;577
1549;515
939;920
3091;239
1275;542
4171;307
3567;611
4942;332
4522;673
3328;408
2472;577
298;883
1899;145
80;893
3969;576
4544;934
851;577
3386;235
3939;810
345;465
167;304
2604;906
719;88
1171;419
1668;564
2592;594
4765;547
312;398
4041;306
1781;729
433;659
4130;695
3135;548
646;507
1837;190
4595;152
2312;549
4237;804
4538;14
1333;487
495;386
4296;548
3848;407
1112;453
1643;847
2982;123
2646;237
2145;237
163;970
2093;314
3640;413
611;409
2471;609
4365;510
4461;805
2084;543
4078;627
1756;397
2449;582
1273;892
2813;807
4161;237
3295;439
3102;209
1804;230
4642;96
338;924
548;671
2811;10
484;621
2062;652
2523;208
564;449
3633;258
4816;642
2158;393
4585;91
3658;500
3491;645
1958;747
3730;851
464;487
2344;912
3830;797
4027;652
294;190
2207;458
1348;848
1682;227
919;475
1280;359
2374;872
3618;288
861;806
3036;425
2157;903
523;83
3348;982
4879;744
4977;931
1596;961
3168;730
2543;880
2670;542
2397;169
4279;717
4349;291
2097;835
1422;281
620;762
1138;556
4482;968
3198;180
3948;962
545;487
2362;751
2882;415
177;704
1453;336
3357;963
2283;487
2991;41
2498;970
4376;182
3921;268
3971;611
4784;427
1058;133
2617;226
3234;949
3890;623
4347;82
4450;683
4870;43
4351;98
2340;84
2924;816
4382;87
2073;118
402;691
617;978
4087;931
404;549
251;195
2856;277
2773;479
633;502
1685;627
4119;259
1423;786
4857;540
1137;12
3203;209
1150;641
3401;810
4276;745
3551;138
2692;797
1121;360
1162;936
4068;977
4108;869
3138;772
362;871
2050;482
3501;780
2204;644
1926;689
1279;642
2414;865
1850;434
494;635
2529;34
3593;833
2069;148
1034;773
4953;148
3269;759
4337;710
1634;242
2102;81
2826;746
470;772
4588;642
3010;487
2947;265
1910;670
1178;569
182;511
1446;576
141;564
3277;221
2145;39
4062;815
1331;884
55;704
4791;154
94;531
2983;233
2423;498
2790;597
4932;777
3839;213
4336;172
4814;78
3857;91
507;972
1283;388
4838;120
451;710
4888;172
4882;733
3063;983
827;664
1145;262
3248;663
3397;660
540;443
4691;933
2664;934
4983;461
1705;473
1301;311
3471;183
3235;476
1476;305
672;263
768;519
4911;290
264;634
4464;256
3048;602
3384;865
2431;901
3688;38
2772;480
3522;683
2488;70
1113;561
1910;626
4520;263
2303;673
4512;720
1543;758
4740;904
4216;406
4531;49
3598;413
4289;196
2104;272
2732;731
3768;875
1364;839
324;26
3005;856
3544;787
2673;141
3170;864
4257;292
4787;194
441;299
2674;728
741;876
2203;303
2537;195
4919;472
3985;413
1284;844
1054;334
323;490
700;579
2139;478
4374;840
1252;816
1517;562
590;265
3958;597
38;199
4591;900
4124;338
4510;544
257;946
621;415
1856;134
3534;817
2395;346
1813;958
4565;538
1789;824
3563;19
2107;251
4185;511
825;704
459;534
1880;904
3718;581
2792;27
410;115
4019;949
2526;997
561;806
2300;71
2112;122
1563;701
1303;756
4183;778
2589;234
2387;92
87;792
3542;92
244;530
3142;48
3832;26
3405;109
3139;931
4445;901
2382;27
415;632
1358;18
2794;721
733;735
4603;265
4926;383
739;990
175;482
2363;606
3004;980
2521;639
2144;562
3845;768
3771;570
460;973
4354;523
310;374
3433;598
2063;404
1500;999
2169;561
2181;974
19;55
3987;998
775;275
4149;658
959;658
3983;441
1641;741
2248;141
2548;470
3442;795
3614;158
4179;317
2170;686
4606;71
331;422
2990;633
827;422
2191;933
1846;780
3191;527
4034;693
1770;40
2188;103
641;948
4915;299
3972;182
412;345
3449;379
2456;838
3497;161
448;144
2898;323
2049;237
3606;413
3868;630
4709;478
4805;23
955;285
4513;966
2736;249
2765;312
3268;235
124;707
2577;342
4438;312
2605;69
836;280
3794;435
620;673
3283;666
416;331
1041;92
4136;470
3579;732
2880;761
4921;435
1773;892
4738;779
1324;75
2054;531
4898;233
403;652
2663;628
2526;882
3679;406
4297;553
4039;15
2723;279
2718;22
576;77
3719;927
1560;1
3662;968
1965;876
302;344
3874;647
1337;819
4863;398
3701;221
4879;593
1833;364
1243;547
3046;891
794;902
3324;948
4022;872
770;968
151;59
3087;290
4199;705
1881;575
1757;290
896;981
1431;76
4227;456
1134;848
3969;286
3818;219
599;341
4727;585
345;772
4887;584
2881;6
821;18
52;169
4472;344
3661;627
743;337
235;175
4081;804
1073;567
2457;879
3141;648
4190;783
3858;386
2070;432
1769;4
3494;475
265;868
4932;441
3298;159
1791;138
2153;315
2136;653
664;91
3316;525
2117;447
1578;604
4861;555
1460;995
3726;714
1799;477
2236;105
2512;247
3631;676
465;798
808;574
403;811
3516;690
2406;96
4581;976
4960;503
1424;541
3605;812
2644;686
1493;479
1097;508
788;242
1501;602
2795;768
2160;379
2477;660
410;85
3261;191
2827;86
4067;981
2515;585
4859;880
4592;154
3376;331
1057;692
565;931
3776;332
442;104
2730;295
1839;669
4411;664
4943;538
2209;346
2306;693
4278;39
2039;404
3017;857
2651;57
1512;364
4740;905
4896;571
4864;71
3689;651
2116;596
1744;858
2520;389
1565;232
4705;534
4728;374
3090;946
2822;216
2263;942
1454;197
2464;561
2325;999
4147;678
3339;424
1878;81
2119;263
3903;358
367;327
454;702
4334;48
4152;971
2314;304
3929;945
1660;704
3472;880
1455;135
1664;803
4030;809
3031;231
3028;228
4963;934
64;603
4696;515
663;187
2932;189
569;514
4899;413
908;995
4685;346
4648;785
1672;412
3455;541
3759;200
1720;455
3147;734
3862;190
780;984
3194;474
56;486
4878;493
4055;549
1916;468
1007;309
1812;660
3337;428
188;869
3888;745
1972;396
1684;706
1684;727
250;853
4143;273
1957;838
1365;35
4303;762
3629;905
1317;499
1375;811
2281;788
3249;460
400;730
3732;342
2024;648
2210;656
278;635
3923;635
3489;580
1354;720
455;651
1925;821
4124;601
3440;480
2400;515
675;29
2165;628
852;350
3928;89
546;420
4993;888
2193;324
3043;650
3898;526
4296;478
1479;989
1684;722
789;616
3022;165
3999;140
3401;691
1471;797
2980;101
2876;256
1230;266
4807;431
1905;526
912;453
3475;193
3029;378
4898;922
4532;742
1444;46
2732;499
452;949
317;350
3719;549
1544;739
1537;831
2812;602
3639;20
744;681
2879;981
4431;136
2241;282
1405;926
3560;221
1083;331
977;629
2846;417
1191;476
3332;592
1356;239
212;974
4051;891
2258;700
3969;258
4030;497
2413;713
2815;822
1681;892
826;948
2533;208
2573;89
861;989
2731;96
2231;526
1960;475
3082;65
3340;958
3420;353
2602;145
2472;338
2637;731
4138;581
4409;797
2881;325
2784;898
1821;582
25;825
278;689
2217;178
2656;600
2133;594
4357;592
378;176
1796;413
1119;723
1800;712
69;320
2771;95
1842;163
2268;768
4031;69
4762;232
709;80
4241;839
2953;538
4780;939
2542;813
1977;893
1618;582
3790;468
1343;970
1635;61
1820;48
2070;931
4711;853
1929;22
1705;20
3305;503
4715;211
3454;929
2140;980
211;21
2267;428
3577;331
4575;908
380;660
4080;516
1034;422
3761;332
2869;244
1142;889
1233;575
1049;584
4734;641
4395;817
1473;565
46;953
1137;553
2121;773
471;661
606;973
87;560
377;812
3646;1000
2245;327
2845;843
2278;644
282;815
89;106
985;214
2685;150
1313;176
761;355
4605;289
3056;842
3467;309
1091;376
4832;841
2928;210
2987;399
3834;261
4377;834
281;785
4884;833
4316;75
3075;768
221;277
4410;21
3171;12
1018;415
120;323
3395;204
3154;975
4979;179
2188;287
462;888
4518;352
3682;677
3802;677
903;454
1029;253
3246;925
320;90
691;695
3605;34
3908;982
1495;290
4152;341
823;780
4221;63
1660;920
100;935
2075;297
1282;534
3603;800
3487;928
1194;83
245;781
4707;257
1919;74
3801;647
2162;587
274;176
1924;294
474;699
2038;317
2799;375
4534;434
4795;56
2611;792
2954;835
201;270
1336;246
1922;416
2383;941
3461;636
1882;148
2446;860
1464;794
1791;588
4675;100
12;594
1796;835
4094;213
4549;923
4959;525
4217;358
4334;284
341;994
3604;144
4043;243
1904;448
4443;980
2626;886
2725;550
4570;421
3166;507
547;71
2557;848
1772;108
3365;758
1671;501
1906;826
2824;4
3351;519
2866;912
1603;89
1487;529
4848;113
4791;54
2008;122
4292;302
4754;994
109;778
96;621
4125;687
4268;688
1961;747
430;934
1107;127
2966;142
4458;291
127;943
1858;790
1025;109
1052;422
4039;30
3279;553
2501;555
1331;232
3129;538
596;195
4519;759
3652;312
4342;195
1996;413
2881;830
1736;821
979;89
2927;154
935;387
1220;541
665;510
1341;579
246;388
2915;764
1548;879
1141;686
359;885
3059;74
1485;254
2722;75
2757;756
4271;721
2922;277
4909;440
1385;557
1394;199
2925;782
322;309
1387;481
3460;120
427;287
3902;847
816;267
4702;573
4801;798
1449;173
2705;943
1632;688
1212;259
3685;765
3424;710
4266;310
387;350
3180;45
3760;32
3901;129
2084;952
2578;430
407;33
3843;187
2174;889
4579;214
657;834
3468;595
3055;295
3904;177
2775;687
3877;732
3173;82
3140;100
1901;694
2010;91
3941;885
765;633
39;651
2931;756
1918;70
982;470
726;698
572;829
3513;369
2005;143
1751;266
1848;22
450;371
1401;108
4561;944
1746;321
1559;452
2327;454
1606;20
4467;270
4569;829
2333;590
1732;715
1122;142
1115;434
1092;695
3861;107
428;942
1691;231
916;818
2316;105
2043;8
351;558
2120;829
4364;541
3663;917
1295;249
1732;114
1639;914
1607;826
2595;532
1153;272
2367;606
1753;849
1912;784
3689;680
3414;37
3706;308
1647;503
3427;347
3636;271
1027;855
3091;105
4318;823
3763;658
2700;863
762;407
496;723
2867;48
2039;300
2115;767
2912;146
3610;625
3705;602
1553;238
1133;472
2917;50
1038;997
1110;829
4661;564
4286;433
2224;67
4630;489
917;505
4789;575
1989;276
3827;151
910;814
486;807
3551;866
557;203
1906;163
2696;911
1169;624
192;812
4708;887
4704;155
3764;90
4690;431
4323;436
2167;894
468;799
4017;9
3378;858
3514;530
640;521
3375;395
522;937
1688;609
3375;602
3915;592
4446;389
730;103
1656;555
1256;547
429;257
4307;899
1511;614
4634;153
2224;32
4011;490
2113;700
3260;862
2499;140
4784;589
1975;872
992;940
4023;681
695;205
139;381
1253;147
4891;904
1614;473
4579;181
2347;38
1051;868
4326;491
3550;390
1739;247
4742;256
2056;287
2066;174
1421;356
439;280
4920;465
525;682
587;865
3473;810
3482;818
3136;764
4217;902
3002;921
3154;122
2302;711
4301;54
4511;578
174;170
3905;78
3337;750
72;797
710;392
1483;349
1977;134
1202;249
3006;582
3333;868
2445;471
4476;332
840;177
1911;974
3496;213
1046;289
3902;671
3271;547
2699;612
100;300
1972;143
3860;278
146;191
2105;221
4925;723
907;355
4755;172
4226;116
1139;790
2476;289
