
30;БуксМарт;д. Волгоград, ш. К.Маркса, д. 424 стр. 580, 934822;http://www.volkov.org/664;9.5
31;Винни-бук;г. Череповец, ул. Смоленская, д. 1/7 к. 937, 073628;https://zao.edu/527;7.0
32;Детский Книжный;п. Углич, наб. Железнодорожная, д. 7/9 стр. 42, 289737;http://www.gorshkov.info/792;8.7
33;Добрая книга;д. Шатура, алл. 40 лет Победы, д. 68 стр. 3, 835695;https://www.ooo.com/708;6.0
34;Дом книги;п. Салехард, пер. Колхозный, д. 6, 013970;http://www.ip.org/932;2.2
35;Доступная книга;г. Королев, пр. Кубанский, д. 129, 280977;https://ooo.edu/131;7.4
36;Живая книга;п. Шереметьево, ш. Кленовое, д. 4 стр. 208, 720696;https://www.ip.biz/302;5.3
37;Интересная книга;клх Красногорск (Моск.), наб. ДОС, д. 202 стр. 932, 479072;http://www.zao.com/91;6.0
38;Книга;ст. Петропавловск-Камчатский, наб. К.Маркса, д. 746 стр. 7/4, 377244;https://www.muravev.edu/956;8.8
39;Книга в Подарок;с. Калачинск, ул. Гагарина, д. 7 стр. 5/2, 465770;http://www.rao.edu/527;9.3
40;Книга и Здоровье;клх Тюмень, ул. Зеленая, д. 56, 999522;http://www.rao.info/88;0.7
41;Книга Плюс;к. Ивдель, пр. Тельмана, д. 5 к. 2, 815510;https://rao.edu/505;6.4
42;Книга ХХI век;к. Тосно, ш. Молодежное, д. 751, 328475;http://altavagon.com/637;7.6
43;Книги;п. Новомосковск, пер. Осенний, д. 64, 669163;https://www.rjabova.com/703;0.4
44;Книги в Дом;к. Дивногорск, алл. Жуковского, д. 2 стр. 68, 425249;https://vladimirov.edu/255;0.5
45;Книги для больших и маленьких;г. Кинешма, ул. Запорожская, д. 7 к. 175, 823593;http://npo.org/983;2.4
46;Книги нашего города;г. Всеволожск, бул. Луговой, д. 424 стр. 7/8, 902171;https://ip.info/248;0.2
47;Книги плюс;клх Ведено, алл. Ленина, д. 3, 919240;https://www.evrohim.biz/581;1.2
48;Книги+;п. Норильск, пер. Тульский, д. 1/9 к. 5/1, 872558;http://www.zao.net/925;2.2
49;Книговоз;ст. Томск, алл. Мельничная, д. 1/5 к. 31, 088132;http://www.zao.ru/75;8.5
50;Книголюб;ст. Обоянь, ул. Трудовая, д. 1/6, 925001;http://toota.info/347;2.3
51;КнигоСфера;д. Армавир, пр. Радужный, д. 4 к. 279, 881962;https://npo.edu/831;9.2
52;Книготей;с. Можайск, пер. Первомайский, д. 81, 860211;https://www.komissarov.info/71;1.5
53;Книжечки;д. Калининград, ул. Плеханова, д. 1/1 стр. 273, 260350;http://oao.ru/736;0.9
54;Книжная гавань;с. Александров, алл. Лазо, д. 55 к. 840, 501430;https://oao.org/392;9.8
55;Книжная лавка;п. Бавлы, бул. Докучаева, д. 54 к. 16, 606698;http://www.ao.com/695;4.8
56;Книжная находка;п. Юровск, ш. Весеннее, д. 49 к. 178, 250014;https://beljakov.org/631;9.8
57;Книжная Орбита;с. Светлогорск (Калин.), бул. Ленинградский, д. 299 к. 9, 362153;http://www.ao.ru/70;2.0
58;Книжный бульвар;с. Мостовской, алл. Авиационная, д. 9/6 к. 9/2, 298897;https://www.rao.edu/712;5.5
59;Книжный дворик;с. Таганрог, наб. Тепличная, д. 4/6 стр. 1/8, 944407;http://www.ip.edu/222;5.5
60;Книжный клуб;с. Лянтор, бул. Механический, д. 864, 290030;http://www.ooo.biz/556;9.4
61;Книжный мастер;г. Звенигород, ш. Труда, д. 4/8 к. 8, 546866;https://zao.biz/634;8.0
62;Книжный мир;клх Яхрома, ул. Юности, д. 360 стр. 228, 220680;https://www.rao.ru/211;5.2
63;Книжный парк;к. Горячий Ключ, ш. Ручейное, д. 3 к. 3/8, 119527;http://www.oao.com/137;4.9
64;Книжный салон;к. Северо-Курильск, пер. Социалистический, д. 588, 100266;https://www.frolova.com/202;8.4
65;Книжный склад;клх Ачинск, бул. К.Маркса, д. 750, 722582;http://chernov.ru/339;7.0
66;Книжный угол;п. Ряжск, ш. Горняцкое, д. 2/6 стр. 54, 681020;http://www.oao.org/924;1.0
67;Лидеркниг;д. Ногинск (Моск.), наб. Фадеева, д. 583, 873222;http://oao.net/635;9.8
68;Любимые книжки;ст. Калуга, наб. Волгоградская, д. 742 стр. 15, 895726;https://www.ooo.com/875;6.0
69;Мирома книга;г. Аршан (Бурят.), ш. Парижской Коммуны, д. 72 стр. 78, 877429;http://www.fomicheva.biz/155;6.7
70;Особая книга;д. Находка, ш. Смирнова, д. 7/4 стр. 88, 697986;http://ao.com/696;2.6
71;Остров книг;г. Иркутск, пр. Сосновый, д. 5/6 стр. 3, 863984;https://www.ao.biz/699;3.1
72;Пресс-книга;клх Кропоткин (Краснод.), ул. Специалистов, д. 70 к. 69, 077759;https://www.yakushev.net/962;9.5
73;Редкая книга;с. Сарапул, ул. Дальняя, д. 283 стр. 4, 804089;https://ip.org/828;1.8
74;Свой книжный;п. Нурлат, пр. Лазо, д. 5 стр. 11, 219212;http://npo.ru/164;0.4
75;Сова-книга;к. Билибино, бул. Клубный, д. 8/2 стр. 432, 839618;http://ao.com/675;4.5
76;Старая книга;г. Елец, бул. Космонавтов, д. 227, 709935;http://npo.org/182;1.4
77;Твоя книга;ст. Пушкино (Моск.), пр. Интернациональный, д. 1/5 стр. 5, 413182;https://www.npo.com/855;5.0
78;Andersen;г. Березники, ш. Островского, д. 442, 206876;https://www.novartis.biz/212;8.4
79;Азбука;к. Дивногорск, наб. Строителей, д. 9/7 к. 2, 160482;https://npo.net/543;6.4
80;Азбукварик;к. Новороссийка, ш. Тенистое, д. 137 к. 5, 572250;http://www.ooo.ru/369;0.7
81;АзъБука;клх Карабулак, бул. Чайкиной, д. 1/6 к. 16, 609469;https://www.ooo.edu/438;4.9
82;Академическая лавка;ст. Минеральные Воды, пер. Широкий, д. 6 к. 282, 749544;http://zao.edu/137;8.9
83;Ботаник;п. Миллерово, пр. Ставропольский, д. 904, 838248;https://www.zao.org/716;2.2
84;Букваренок;ст. Талдом, пер. Проезжий, д. 8 стр. 8, 561180;https://www.shirjaeva.biz/16;4.7
85;Букварик;к. Кузнецк, алл. Вишневая, д. 3 стр. 49, 814079;https://www.rao.info/369;1.9
86;БукВик;клх Домодедово, пер. Дачный, д. 419 стр. 21, 610051;https://www.npo.ru/505;0.5
87;Буквица;г. Находка, ш. К.Маркса, д. 1/6 к. 21, 800017;http://www.rao.info/134;9.5
88;Буквоед;п. Тихорецк, алл. Карбышева, д. 8/7 к. 41, 939200;https://www.zao.org/406;6.4
89;Буквоежка;п. Шамары, ул. Урицкого, д. 99 к. 3, 054732;http://www.zao.biz/293;5.0
90;Буквы;г. Канск, пер. Рябиновый, д. 1/1, 269777;http://npo.net/680;1.8
91;БукВышка;клх Энгельс, алл. Котовского, д. 7 стр. 9, 261426;https://tsentralnaja.org/55;0.2
92;Букинист;с. Вилюйск, ул. Камская, д. 4/1 к. 1/8, 853345;http://zao.biz/980;0.6
93;Графит;п. Кизляр, бул. Дарвина, д. 7 к. 13, 208831;https://vsk.biz/487;1.4
94;Звенибуква;д. Йошкар-Ола, наб. Мира, д. 293 стр. 4/1, 636363;http://www.dzhonson.biz/832;0.0
95;Знайка;к. Семлячики, пр. К.Маркса, д. 98 к. 533, 101010;http://oao.ru/42;8.6
96;Знак;с. Новый Уренгой, ш. Подгорное, д. 51 стр. 14, 026102;https://rao.net/941;5.0
97;Знание;д. Забайкальск, наб. Звездная, д. 401 стр. 16, 116539;http://www.romanov.com/409;2.3
98;Кириллица;п. Невельск, пер. Депутатский, д. 23, 911784;https://kompanija.org/566;5.8
99;Кладезь;д. Заводоуковск, ул. Родниковая, д. 174 к. 6, 366807;https://www.oao.edu/735;7.3
100;Кругозор;клх Кизляр, ул. Чайкиной, д. 671 к. 76, 607731;https://www.titan.edu/714;8.1
101;Лавка Слово;д. Темрюк, бул. Победы, д. 4 к. 8, 281814;https://www.berks.edu/324;5.4
102;Литера;п. Ковров, пер. Проточный, д. 2, 656119;https://www.oao.info/789;1.0
103;Манускрипт;г. Дзержинск, ш. Нефтяников, д. 89 к. 8/6, 462246;https://www.gorshkov.ru/787;6.2
104;Мир Букиниста;клх Учалы, пер. Станционный, д. 2, 169958;http://oao.info/468;0.6
105;Мир знаний;с. Зеленогорск (Ленин.), пр. Чайковского, д. 72 к. 5, 034322;http://www.libherr-rusland.net/0;4.6
106;Пиши Читайка;клх Долинск, алл. Моховая, д. 2/1 стр. 81, 656527;http://www.evdokimov.ru/509;1.5
107;Пиши-читай;с. Кущевская, ш. Толстого, д. 350 к. 63, 600371;http://www.ao.info/957;7.1
108;Познайка;к. Шатки, пер. Горького, д. 72 к. 33, 325562;http://kozlova.biz/795;3.4
109;Порядок слов;с. Горячинск, ш. Черноморское, д. 42 стр. 74, 495181;http://ooo.net/353;5.4
110;Пятерка за знания;ст. Старый Оскол, алл. Прудовая, д. 2/5, 509685;http://www.miratorg.org/734;1.3
111;Русское слово;д. Елабуга, наб. Фадеева, д. 704, 922921;https://zao.biz/362;1.0
112;Свиток;г. Кашира, пер. Волкова, д. 88 стр. 667, 476086;http://www.zao.net/661;9.2
113;Узнай-ка;п. Куртамыш, пер. Герцена, д. 90 стр. 5/8, 203645;http://zhuravleva.edu/158;1.0
114;Фаренгейт 451;п. Бавлы, пер. Красный, д. 9/4 к. 95, 838342;http://www.ao.net/1;9.2
115;Фолиант;д. Малая Вишера, бул. Стадионный, д. 5, 943534;https://ooo.com/412;2.9
116;Художественная литература;г. Набережные Челны, ш. Пушкинское, д. 11, 781923;https://www.abi.com/721;9.2
117;Центрполиграф;г. Краснокамск, бул. Горняцкий, д. 5 стр. 9/6, 315105;https://zhuravleva.info/551;9.3
118;Читай-город;п. Руза, пер. Интернациональный, д. 2 к. 5/9, 645675;https://ooo.com/60;4.2
119;Читалка;д. Катайск, алл. Почтовая, д. 1, 946322;https://ilin.ru/686;3.5
120;Читарик;клх Малоярославец, алл. 50 лет ВЛКСМ, д. 3 стр. 6/3, 790658;https://www.dzhti.com/145;1.2
121;Чтец;с. Белгород, бул. Гвардейский, д. 1, 146082;http://www.nefteprodukttred.biz/390;9.4
122;Шаг к пятерке;ст. Смоленск, пер. Высоковольтный, д. 6/9, 646300;http://www.oao.biz/495;8.6
123;Я люблю читать;г. Ярославль, ул. Садовая, д. 2/8 к. 527, 977556;https://www.rao.ru/158;0.1
124;Dodo;к. Змеиногорск, алл. Чехова, д. 74, 162288;https://www.nefteprodukttred.org/623;6.0
125;Primus Versus;с. Новокузнецк, наб. Солнечная, д. 659 стр. 27, 483410;http://ao.info/778;9.0
126;SKLADNIG;г. Усть-Ишим, пр. Кузнечный, д. 2/1, 581455;https://ip.com/706;4.9
127;T & ko;ст. Юрьевец (Иван.), алл. Угольная, д. 39 к. 45, 708302;http://www.zao.edu/41;5.6
128;Verbum;с. Приозерск, бул. Луговой, д. 9/4 к. 2, 158779;http://npo.com/494;2.1
129;X’Libris;с. Инта, ул. Спартака, д. 2, 865292;https://ip.info/537;6.4
130;Аванта;с. Томск, пр. Коммунистический, д. 61 стр. 3/8, 345719;https://rao.com/352;0.8
131;Аделанта;ст. Хатанга, бул. Журавлева, д. 6/9 к. 4, 650027;http://www.npo.info/949;8.8
132;Аква-Терм;к. Ивдель, алл. 50 лет Победы, д. 538 к. 4, 512621;http://www.borisov.edu/610;3.4
133;Аквилегия;с. Морозовск, ул. 40 лет Победы, д. 88 к. 4, 505083;http://zao.info/481;6.2
134;Акция;с. Усолье Сибирское, наб. Моховая, д. 480 стр. 494, 789362;https://npo.edu/631;6.4
135;Алгоритм;к. Воскресенск, наб. Таманская, д. 2 к. 319, 935125;http://www.oao.com/501;8.8
136;Анжелика;ст. Луховицы, бул. 8 Марта, д. 251 к. 64, 440915;http://www.zavod.ru/861;8.1
137;Анкил;к. Нарьян-Мар, пр. Рыбацкий, д. 8, 093715;https://avdeev.biz/720;2.5
138;Арбор;ст. Уренгой, ул. Светлая, д. 6/5, 886100;http://www.oao.biz/777;8.5
139;Аристотель;п. Чулым, ул. Инженерная, д. 519, 843443;http://www.artis-agro.edu/137;3.7
140;АртПоинт;ст. Джубга, наб. Карла Либкнехта, д. 50 стр. 4, 965481;https://www.ip.biz/814;0.4
141;Аскольд;д. Сасово, наб. Кубанская, д. 4/5, 628310;https://www.zao.ru/896;2.0
142;Аст-Оникс;п. Ельня, наб. Тургенева, д. 1/4 к. 5/5, 577793;http://baranova.ru/500;9.3
143;Белый город;ст. Петрозаводск, пр. Кооперативный, д. 4 к. 987, 400462;https://ip.biz/708;3.3
144;Боника;ст. Миасс, ул. Крайняя, д. 729, 150520;http://www.ao.biz/498;3.4
145;Букерлинк;ст. Петропавловск-Камчатский, пр. Чернышевского, д. 76, 043220;https://oao.org/311;4.8
146;Буковски;клх Ханты-Мансийск, ул. Парковая, д. 580 к. 8/6, 376970;http://www.kotov.net/554;3.4
147;Букстр;с. Псков, наб. Марта 8, д. 6/4 к. 651, 293773;http://www.moiseev.net/967;9.3
148;Валери;д. Шумиха, алл. Волжская, д. 57 к. 5, 640727;https://rao.biz/305;0.8
149;Варницы;клх Поронайск, бул. Шолохова, д. 9 стр. 507, 685728;https://www.rao.info/303;5.2
150;Вестник;д. Новочеркасск, бул. Мира, д. 409 к. 6/1, 809922;https://www.ip.com/759;5.2
151;Волшебный мир;д. Шарья, ул. Профсоюзная, д. 8/1 к. 57, 643619;https://zao.net/246;3.9
152;Все свободны;ст. Озеры, алл. Железнодорожная, д. 843, 685621;https://www.tk.com/342;0.9
153;Галактика;к. Мокшан, пер. Детский, д. 4, 528015;https://www.npo.info/451;6.1
154;Галилео;клх Кировск (Мурм.), ш. Орловское, д. 3/8 стр. 4/4, 530869;http://rao.com/385;7.5
155;Гараж;ст. Верхоянск, ул. Просвещения, д. 16 стр. 928, 313256;http://danon.edu/396;0.3
156;Гиперион;клх Переславль-Залесский, бул. Пригородный, д. 923 к. 701, 436462;http://www.npo.ru/464;4.4
157;Гулливер;д. Владивосток, пр. Тюленина, д. 5/2 к. 355, 812906;https://rusagro.info/534;2.0
158;Даяна;г. Брянск, ул. Водопроводная, д. 3/9 к. 164, 494764;http://www.oao.ru/191;7.6
159;ДЕТГИЗ;д. Дно, алл. Железнодорожная, д. 83 к. 4/4, 940058;https://www.ip.org/810;7.1
160;Диалект;ст. Черемхово, ул. Шолохова, д. 35, 655155;http://www.moskovski.ru/659;5.0
161;Диамант;к. Костомукша, ул. Панфилова, д. 79 к. 58, 339479;https://gk.com/0;3.7
162;Доброе слово;г. Яхрома, алл. Волгоградская, д. 3, 249908;https://zao.info/612;5.4
163;Дрофа;ст. Макаров, алл. Советов, д. 919, 413793;https://www.npo.biz/101;5.6
164;Елена;к. Алагир, пер. Новый, д. 79, 939640;http://ooo.edu/121;9.3
165;Изумруд;к. Билибино, ул. Пугачева, д. 48, 206622;https://www.npo.info/703;3.9
166;Искра-ЛВ;ст. Карабулак, бул. Физкультурный, д. 4/5 к. 3, 565215;http://www.oao.edu/800;1.8
167;Искусство;д. Ясный (Оренб.), бул. Чайковского, д. 54, 080267;http://ao.edu/106;6.2
168;Карандаш;клх Таганрог, пр. Аэродромный, д. 680 стр. 4, 218520;http://ooo.com/89;6.6
169;Кардос;г. Ейск, алл. Больничная, д. 4/7, 800988;https://www.ooo.org/802;4.3
170;Комплект;клх Новокузнецк, наб. Прибрежная, д. 58 стр. 6/2, 119204;http://ech.ru/183;6.4
171;Комсомольская правда;ст. Аша, наб. Беляева, д. 9/7 стр. 31, 408861;http://man.org/247;0.7
172;Лев и Сова;п. Шилка, наб. Шмидта, д. 740 стр. 5/1, 498482;http://www.ip.ru/404;0.7
173;Миниатюра;к. Мичуринск, ул. Енисейская, д. 100, 438476;https://ip.biz/490;10.0
174;Москва;п. Орск, пер. Заречный, д. 8/5, 171638;http://zao.biz/496;8.0
175;Музыка;клх Горно-Алтайск, пер. Кирова, д. 96 к. 705, 994470;http://rao.com/215;5.4
176;Наутилус;к. Саров (Морд.), пр. Кошевого, д. 789, 889869;https://npo.org/905;4.3
177;НИИОН;п. Сковородино, бул. Дальний, д. 73 стр. 1, 375015;http://www.volgogradenergosbit.info/408;7.8
178;Нина;д. Пушкино (Моск.), наб. Краснодарская, д. 51 к. 150, 227713;http://ao.org/765;1.3
179;Новелла;клх Чикола, ш. Войкова, д. 243 стр. 5/2, 519959;http://www.avtodom.info/499;9.9
180;Основы;ст. Красноуфимск, пер. Гаражный, д. 477 стр. 9, 275324;https://www.titova.ru/702;8.5
181;Порядок слов;г. Охотск, пр. Западный, д. 9/5 к. 37, 843721;http://shchekinoazot.org/970;5.4
182;Прогресс;ст. Сорочинск, пр. Белорусский, д. 7 к. 216, 635477;http://ao.com/290;0.9
183;Прометей;к. Мытищи, ш. Полтавское, д. 14 к. 72, 652799;http://mironov.net/59;7.8
184;Просвещение;д. Яшкуль, бул. Осипенко, д. 29 стр. 643, 337449;https://ip.ru/778;5.2
185;Профессионал;клх Кижи, ш. 1 Мая, д. 9 к. 547, 491525;https://www.novikombank.org/133;2.7
186;Пушкинская лавка;к. Каменск-Шахтинский, ш. Майское, д. 64, 769836;https://www.zao.info/761;6.8
187;Раменский;к. Рязань, пр. Тамбовский, д. 2/8, 873342;http://www.gk.info/316;6.8
188;Ритон;с. Кизляр, ул. Фестивальная, д. 1 к. 8, 542333;https://www.ooo.com/304;6.9
189;Родина;с. Калач-на-Дону, пер. Кирова, д. 1/1 к. 1/3, 267705;http://www.ip.info/18;0.9
190;Родничок;ст. Куртамыш, пр. Глинки, д. 53 к. 4/9, 783753;http://ao.biz/149;8.4
191;Росинка;клх Уренгой, наб. Краснопартизанская, д. 5/7 к. 37, 347264;https://www.oao.com/832;9.7
192;РОССПЭН;клх Кондопога, пер. Кузнецкий, д. 6, 541300;https://rao.com/450;2.7
193;Русский дом;г. Валдай, алл. Менделеева, д. 797 к. 2, 517183;https://takeda.org/335;1.2
194;Северо-Запад;г. Туапсе, наб. Новосельская, д. 541 к. 13, 351876;https://ao.edu/341;5.6
195;Слово;г. Пенза, алл. Дальняя, д. 2/2 к. 2/4, 911514;https://oao.ru/859;9.6
196;Слово-Премьера;г. Кашира, наб. Алтайская, д. 8 к. 2, 439460;https://ao.net/755;0.6
197;Собрание;п. Бугуруслан, ул. Радищева, д. 67 к. 814, 839986;https://www.maksimova.ru/34;2.0
198;Старая крепость;д. Гдов, наб. Троицкая, д. 17 к. 5/2, 957666;https://oao.org/93;8.9
199;Телли;д. Владимир, пер. Гайдара, д. 9/1, 807928;https://www.gruppa.com/951;7.4
200;Три ступеньки;клх Галич, пр. Островского, д. 74 к. 663, 201019;https://www.kulakov.biz/422;3.7
201;У Кентавра;клх Куртамыш, бул. Сибирский, д. 38 к. 46, 159619;https://www.npo.org/28;3.0
202;У Максима;к. Углегорск, бул. Жуковского, д. 5/5 стр. 3, 741046;http://ooo.edu/845;9.9
203;Универсум;п. Лазаревское, пр. Саратовский, д. 9, 915481;https://ao.ru/764;8.5
204;Ученый кот;п. Морозовск, ул. Березовая, д. 3/6, 848764;http://www.nokian.org/158;0.4
205;Факел;ст. Октябрьское (Хант.), пер. Водников, д. 442 к. 222, 342424;http://www.ooo.com/965;4.0
206;Фаланстер;ст. Баргузин, наб. Пожарского, д. 921 к. 8, 173406;http://www.nosov.net/347;4.6
207;Филадельфия;к. Далматово, ш. Гвардейское, д. 82, 177877;https://npo.info/803;4.7
208;Формат;с. Анапа, наб. Заовражная, д. 51 к. 63, 759938;http://www.ao.ru/948;9.2
209;Ходасевич;п. Вязьма, ш. Портовое, д. 2 стр. 48, 896478;http://oao.net/637;2.3
210;Хороший;д. Балашов, бул. Гаражный, д. 6 к. 495, 295760;https://www.ao.info/860;3.7
211;Циолковский;д. Ишим, пер. Революции, д. 722 к. 7/4, 721917;http://www.ao.edu/835;0.6
212;Цоколь;с. Каргополь, ш. Привокзальное, д. 279 к. 3, 521398;http://www.komus.edu/26;0.2
213;Черная Сотня;д. Ирбит, ул. Мостовая, д. 218 стр. 3, 678026;http://www.npo.edu/457;4.1
214;Чудетство;клх Нальчик, бул. Черемушки, д. 2 стр. 8/2, 908087;http://www.ao.com/152;3.6
215;Школьник;г. Токма, пер. Поперечный, д. 660 стр. 740, 800071;https://veselova.ru/621;9.0
216;Школьный мир;ст. Анапа, ул. Придорожная, д. 259, 429617;http://tehnologii.ru/887;1.7
217;Элита;п. Коломна, пер. Восьмого Марта, д. 168 к. 3/6, 728628;http://ao.org/813;8.3
218;ЮНИТИ;к. Фатеж, бул. Калинина, д. 2/6 к. 842, 235599;https://www.rao.net/959;2.5
219;Юпитер;п. Апатиты, пер. Украинский, д. 8/1 к. 3/4, 331827;https://npo.biz/471;7.8
220;8 книг;ст. Махачкала, пер. 60 лет СССР, д. 992 стр. 86, 364120;https://www.oao.net/34;2.4
221;Armbook;д. Елабуга, алл. Механическая, д. 5, 585686;http://oao.net/916;0.4
222;Bizarrebook;ст. Асино, ш. Красина, д. 43, 965511;http://www.komos.net/782;0.6
223;Book & Shop;д. Чехов, пр. Правды, д. 79 к. 88, 257347;http://www.ip.biz/977;3.3
224;Book Cafe;п. Шереметьево, пер. Совхозный, д. 7 к. 5, 458976;https://www.zao.edu/697;6.1
225;Book Vam;к. Ивдель, наб. Смоленская, д. 1 стр. 362, 884896;http://www.oao.ru/209;4.2
226;Book24;к. Борзя, бул. Проезжий, д. 666, 918254;https://nizhfarm.com/558;2.2
227;Bookashki.net;п. Пушкино (Моск.), ул. Воровского, д. 4, 340847;http://npo.org/386;6.4
228;Book-book;с. Кизляр, алл. Крупской, д. 7 к. 431, 234972;http://ao.com/233;4.2
229;Bookbridge;г. Анива, наб. Ленская, д. 49 стр. 97, 517970;http://korporatsija.net/901;1.0
230;Bookford;ст. Зарайск, ш. Цветочное, д. 923 к. 811, 865936;https://www.vlasov.org/793;2.6
231;Books;г. Ершов, пер. Краснофлотский, д. 831, 685001;https://www.ip.edu/49;2.4
232;Books & news;п. Якутск, пр. Радужный, д. 6/4 к. 6, 118856;http://oao.com/943;10.0
233;Books.ru;д. Алапаевск, пр. Снежный, д. 3 стр. 5/5, 346570;https://www.sharov.biz/308;7.2
234;Book-stock;п. Кировск (Ленин.), наб. Добролюбова, д. 2 стр. 145, 494564;http://www.tatenergosbit.org/342;8.0
235;Boоk Presents;с. Надым, бул. Коммуны, д. 9, 755328;http://www.es.edu/665;1.0
236;Butikbooks.ru;ст. Уренгой, наб. Кирпичная, д. 3/3, 114166;http://rao.org/127;1.5
237;CentroBook;д. Кедровый, ул. Щербакова, д. 2 стр. 107, 722236;http://vorobev.org/247;4.4
238;Combook;п. Избербаш, наб. Шаумяна, д. 613 стр. 7/7, 718383;https://www.npo.edu/508;5.2
239;Evrazia-books;г. Черемхово, наб. Революции, д. 5/9 стр. 6, 000720;http://medvedev.org/706;3.6
240;Livebook;с. Можайск, наб. Подстанция, д. 8/1, 336895;https://www.rao.biz/868;7.4
241;NarBook;клх Ковров, ул. Надежды, д. 91, 859372;https://www.krilova.edu/354;7.0
242;PhotoBookPoster;д. Льгов, пр. Сенной, д. 6, 695869;http://ao.ru/72;0.3
243;Pioner Bookstore;г. Кизилюрт, наб. Красногвардейская, д. 6 к. 29, 072330;http://oao.info/65;6.3
244;Rufanbooks;с. Соль-Илецк, ул. Ушакова, д. 4, 444954;https://gruppa.ru/210;4.1
245;Setbook;клх Ноябрьск, пер. Севастопольский, д. 4/1 стр. 96, 599764;http://ip.ru/438;0.3
246;Академкнига;п. Шерегеш, алл. Совхозная, д. 3 к. 1/7, 622741;https://fomin.info/850;1.1
247;Букбридж;к. Теберда, бул. 40 лет Октября, д. 71, 678143;https://ooo.edu/731;2.3
248;Букхантер;д. Невинномысск, ш. Матросова, д. 6, 223850;https://ooo.ru/712;7.8
249;БуксМарт;ст. Галич, пр. Ленинградский, д. 889, 637789;https://zhukova.edu/330;7.1
250;Винни-бук;п. Шерегеш, наб. Водопроводная, д. 84 к. 4, 119476;https://www.yakovleva.info/130;5.8
251;Детский Книжный;клх Ербогачен, пер. Коммуны, д. 3 стр. 262, 122073;http://npo.biz/488;5.9
252;Добрая книга;ст. Новосибирск, ул. Томская, д. 1, 860976;https://suhanov.com/150;3.1
253;Дом книги;к. Владикавказ, бул. Волгоградский, д. 2/4 к. 7, 810180;http://www.ip.net/930;8.3
254;Доступная книга;г. Сергиев Посад, ш. Малиновое, д. 6/4 к. 8/7, 352609;http://www.ip.com/754;7.2
255;Живая книга;ст. Невинномысск, пер. Загородный, д. 43 к. 954, 714978;http://npo.biz/846;7.2
